,1870.0,1880.0,1890.0,1900.0,1910.0,1920.0,1930.0,1940.0,1950.0,1960.0,1970.0,1980.0,1990.0,2000.0,2010.0
Albania,0.004643426013691141,,0.006224166784292886,0.007134504103092111,0.008288303728072884,0.009646752827820886,,,0.012136419541540863,0.017315462628769304,0.023077403875232914,0.02518247071388873,0.031021331935492197,0.047458918886365054,0.07281186362130396
Algeria,,,,,,,,,,,0.06072937879325399,0.07820291549915544,0.05200778272894979,0.07129564288183936,0.09182813476669226
Andorra,,,,,,,,,,,,,,,
Argentina,0.019793367878539816,0.026610782910336344,0.035539145512939845,0.03924824082113491,0.041404822872475114,0.047460330262053096,0.04712724559967333,0.055510111498845556,0.060293263705646576,0.07079742726395775,0.09582676371583422,0.09228350505098501,0.1049273141523798,0.10598302316704111,0.1364911184150305
Armenia,,,,,,,,,,,0.045728572292815906,0.046251486985238385,0.026036353005300043,0.03650523217140998,0.0628465431378477
Australia,0.03610792991522394,0.04346543137702793,0.03999133012089317,0.046371453918722626,0.05783323588137564,0.07014819444745482,0.07097737766418412,0.09214519023355612,0.09899177369628606,0.11873339113288367,0.14912666088719367,0.17226545960492734,0.213685807609971,0.28102042462188703,0.3159959271723476
Austria,0.015215335605092233,0.01714327479496836,0.020268060568310778,0.023535395286075667,0.022307498437542848,0.024145109583383784,0.025517672440012285,0.02706665725757645,0.04432354779536225,0.07395679174165741,0.11306954049673952,0.13739389479243508,0.20158678952486914,0.2662574349262967,0.3053833901262243
Azerbaijan,,,,,,,,,,,0.06222755408611893,0.07291378510818854,0.03691311974525639,0.03997580498832462,0.10953888340063445
Bahrain,,,,,,,,,,,0.12915004939853578,0.10506068915490052,0.11679557231319118,0.23435187612224126,0.2730538137410639
Bangladesh,,,,,,,,,0.007774562977622729,0.009100550436545585,0.008176805048716942,0.008318648305365954,0.010029941327126427,0.011497772042698294,0.020076819162438884
Belarus,,,,,,,,,,,0.0659959271732121,0.08528449301394568,0.06611307135532023,0.07642669919574469,0.13120047583592723
Belgium,0.025797830514090188,0.03146026977447571,0.03786015283193786,0.04475260600452942,0.04255579974607979,0.03997862773970072,0.038862229570453266,0.03888551726930609,0.057385829788263835,0.08329233623026329,0.1312657015549225,0.14531100671455086,0.1898469665509646,0.24736687703029886,0.2756951025280952
Bosnia,,,,,,,,,0.005016558461205212,0.008128818275323248,0.012252152347960952,0.01607839183826416,0.024111236566729446,0.047877391777871835,0.06809988507387771
Brazil,0.005351230921234038,0.005156461076283156,0.004686472972169605,0.004601084743042588,0.005133879065281415,0.006536080811358965,0.007219892332219128,0.008998931387005993,0.012655100106899192,0.018402927596411732,0.03118222876392988,0.03805139423766862,0.05263796197366407,0.06518862027964757,0.10240034679537484
Bulgaria,0.010493578240580241,,0.013224590197027316,0.013485694699245973,0.01419843942171116,0.014472649555550722,0.01696050164329533,0.017641019954193187,0.026776619553682202,0.046912716495089754,0.07008397685364855,0.08137357098235949,0.0647962578383697,0.08074480311333328,0.1144363570381675
Burkina Faso,,,,,,,,,0.010363731677350222,0.013056636490149383,0.011734883158290675,0.011010847430321088,0.009456217109934153,0.009133717765214756,0.010294977518852527
Canada,0.020833316531374754,0.024574873480253827,0.027846442325224006,0.03841341210165341,0.04874185938680239,0.05159354396450716,0.05031201483975787,0.08085065628993701,0.09241264592644156,0.11305542673985904,0.15640018549555867,0.1897220598025722,0.2205712039041223,0.27991320039461187,0.2972881424279522
Chile,0.010403250196615619,0.013866060447316553,0.016880053229005917,0.0192356392525023,0.023315220678669316,0.02455652559645032,0.023210778877824197,0.02858882593713824,0.03417716797397172,0.04152620118164741,0.045622719116212164,0.04649565497927101,0.07021452910479316,0.09356997399064246,0.14428695284042234
China,0.0052997157086413895,0.005363227614568348,0.005716071536601988,0.005927777889802412,0.005944243939479861,0.006704034518251013,0.006802046718775533,,0.007098514023046839,0.0072579994757964745,0.009989717120087574,0.015191342218254245,0.022248926346347637,0.042957336129329976,0.07809746557305072
Colombia,0.006763312297170279,0.007067463757909742,0.006864225658837617,0.006747787164594673,0.008629856644580953,0.012542190051855202,0.016096034034435353,0.01895124705128968,0.022661753735243366,0.02570891384567247,0.03903512309223938,0.04631147045198051,0.050354356110399366,0.05604643426030451,0.08590943000640677
Croatia,,,,,,,,,0.029673291731443563,0.053276609472506634,0.08962659031823113,0.11450702663501833,0.08468042421946034,0.11896626812141191,0.14360646813388564
Cyprus (G),,,,,,,,,0.03216878036987674,0.046082121902672406,0.06788575921951087,0.1138443857494789,0.14741677924112123,0.1845239631434845,0.18892977397862884
Cyprus (T),,,,,,,,,,,,,,,
Czech Rep.,,,,,,,,,,,0.1072645522917904,0.13038500312557938,0.13123817972900556,0.16353892372571496,0.19918745085518436
Denmark,0.019765610823294456,0.02234066576621202,0.0270708913846406,0.033790451035446055,0.037807226243635986,0.04117547432316701,0.05008196060260574,0.05109250559524945,0.07217351855980639,0.10550456680879221,0.1430993810113767,0.1586957880521718,0.20174556928977475,0.2693391737411536,0.3111438191831402
Dominican Rep.,,,,,,,,,0.01306369336851906,0.014649373954043093,0.0246059237454615,0.03338679758866379,0.04329959473368208,0.062408210174189314,0.08807689981275237
Ecuador,0.004403492146701491,0.004403492146701491,0.005179748775150094,0.006996894973479021,0.008882492892741881,0.010319979030950107,0.011138576930089603,0.01357390567989023,0.018911022844180257,0.022512853600012966,0.032633122971245154,0.037013327419107935,0.03494777909964695,0.04887452870147907,0.0734006089081174
Egypt,0.008087182692525775,,,,0.011326289896600237,,,,0.011016492933143858,0.013441942053057567,0.018202512248708648,0.02903340927887395,0.034311248664336456,0.044901506139618685,0.07622638466048995
El Salvador,,,,,,0.0063709498558782995,0.006325785833832477,0.008117527269818847,0.010363731677350222,0.013537209912000933,0.018450208681961403,0.019027461338444372,0.02835594894861001,0.04369195717495993,0.055381373873605734
Estonia,,,,,,,,,,,0.05757707119399459,0.06935429562292676,0.06605591063995421,0.11599038248315874,0.16913018932637286
Ethiopia,,,,,,,,,0.004958868479956174,0.0062658023670833,0.007380789160656815,0.007303869185658096,0.0053251204709910014,0.005294775893740273,0.00968707784744921
Finland,0.009070205859252512,0.00945268867071403,0.011283242938185284,0.01333961731560338,0.014079883863985539,0.017559630622872503,0.02404772466083777,0.030389741315089876,0.046508357360463465,0.0734501078696475,0.11585700748063801,0.14827489565945556,0.17592797951541678,0.25345625743639005,0.2696554227070194
France,0.018531362784165412,0.02149101760193543,0.026229005786718853,0.030933120954989075,0.03230638949946161,0.03573462104573476,0.037814988809920264,0.03249127971459614,0.058758392644892334,0.09062584430537045,0.13895558199126226,0.1567001028292693,0.1838338004320281,0.23697774058915236,0.2647347621823761
Georgia,,,,,,,,,,,0.06390709115489827,0.08703812730634765,0.034117890195073615,0.037941306934000725,0.06715728773936876
Germany,0.019225759622615378,0.022071798697567948,0.028017924471322064,0.03424209125562201,0.03315392060013556,0.02973345162014668,0.039517813577552435,0.04389519527403912,0.058062584430683746,0.09428906990370386,0.1347510938165617,0.1590775651757893,0.2036170534507175,0.2625455168674312,0.31399782244927366
Ghana,0.006407645623774654,,,,0.01140391555937241,,,,0.016825009577313116,0.018014093594495132,0.01634867028252571,0.011885194669067987,0.013226001572644796,0.016705042643758303,0.02455592072091349
Great Britain,0.027600157267659305,0.03091195031966833,0.035827066153302015,0.0402609028773107,0.04547311329327888,0.04566435469900963,0.05433725830207611,0.06812922152569947,0.07368157348248769,0.09552543500643558,0.12204518418489269,0.14945480573466527,0.18960562130830808,0.2569148335606619,0.26181422263541904
Greece,0.011814625884665492,0.013955682803507721,0.013112385829827352,0.01455622315870237,0.013527330282114013,0.0198291227292567,0.02374145613653095,0.015372703994168653,0.024766820573969752,0.043453434683679515,0.07714508942096206,0.09561011754771857,0.13327550053470555,0.18726767748105347,0.1753069742126748
Guatemala,,,,,,0.010521100066567783,0.013375607395648654,0.015683206645539627,0.01473758493461678,0.017004959977398332,0.023084460753673163,0.025106962114578062,0.029198540234375788,0.038467750065643326,0.04778212391892847
Hong Kong,0.00871524487377854,,,,0.01632961671080761,,,,0.029716515111890086,0.04760993608498639,0.08723289715129855,0.13772345101559472,0.22966540315077733,0.3228324293824816,0.3298022057805709
Hungary,0.005574933967768774,,0.007522632417305827,0.00859527794022373,0.010468879166039368,0.011085347904231024,0.014271830957630892,0.01580135895318964,0.02397574450074723,0.040744299050467774,0.05741970280477703,0.0815492872555217,0.08742202149349722,0.1239667721841726,0.15561828336437908
Iceland,,,,,,,,,0.07086870173620428,0.09964030082494499,0.15119997177293895,0.20188600116932434,0.21679577393788318,0.25926689114409135,0.2747938383388271
India,0.006195939270546002,0.007059230733039262,0.0075635623122592725,0.008708893683111745,0.009690505474150433,0.010206363288062093,0.010599431417254552,0.010426537895397874,0.009865516059468617,0.00926991551911157,0.008886021331962004,0.007746335463861732,0.011015787245229263,0.019752908442172576,0.036351997096737663
Indonesia,0.005525535818687029,0.007150029235660661,0.007188136379238007,0.007560033873039147,0.008830271992213467,0.009962900982014628,0.010229650986985483,0.010248939788031977,0.009562775974381918,0.009065971732188363,0.013468052503215918,0.01843397786168997,0.027208500514225464,0.030489243301097393,0.06562090449040757
Iran,0.006471157529708671,,,,0.008630562332424978,,,,0.01781508962233896,0.02915619896373429,0.056434562574518225,0.040016029195434046,0.04182541282751397,0.09308163800257722,0.11406637498300176
Iraq,0.006471157529708671,,,,0.008630562332424978,,,,0.03166562493708697,0.051064983769332474,0.08767112930243803,0.08584269209856941,0.02250861947301938,0.03427525858429118,0.0871857168781972
Ireland,0.016837711958434993,,,,0.025948142024938066,0.024905292210974424,0.02803838941879879,0.029586668548589504,0.03664636974021497,0.04954846059252289,0.07099713692381682,0.09503357057915018,0.1709909873586183,0.344022118275724,0.3578532975798564
Israel,,,,,,,,,0.03655039619342757,0.06349779220536382,0.10722362239683694,0.13088180736777297,0.17162116660333257,0.20191070024457092,0.21658870496223886
Italy,0.010680585519387987,0.012490674839241381,0.013881585579814532,0.016801016190475127,0.018017622033715257,0.017974575075159167,0.0194988608183236,0.019273746395938506,0.0363048168237069,0.06693166925438916,0.10762304171655507,0.14797568401358902,0.19756295743753324,0.23875607395609522,0.24532935459829083
Japan,0.00731304312763042,0.008265721717064085,0.010118857995403002,0.011586688711045437,0.014114462568413332,0.017601971893443428,0.02053128213399094,0.02042119483046419,0.025085085791413286,0.05585307579104167,0.11229963505890832,0.14614089561912416,0.2157083089702408,0.24240236304687776,0.2511492630604128
Jordan,0.0075508599310668235,,,,0.010782910256701033,,,,0.015868802548659324,0.023323688932938756,0.02234207714168836,0.03413059257626607,0.02619301570667358,0.043508478335513454,0.08183458676940443
Kazakhstan,,,,,,,,,,,0.08175393673028894,0.07871877331313767,0.052884247031228765,0.07320241143639475,0.15581285158443325
Kosovo,,,,,,,,,,,,,,,
Kuwait,,,,,,,,,,,0.6524695714130267,0.3030350626040889,0.25011553118136465,0.43277859548227243,0.5086356029622866
Kyrgyzstan,,,,,,,,,,,0.048092626570299446,0.046130108676066095,0.026912817307579013,0.017414258926932796,0.03386293525827224
Latvia,,,,,,,,,,,0.07687763372807661,0.08892866504049046,0.06695919108030612,0.10158376514738965,0.14505111196305298
Lebanon,0.010246587495242081,,,,0.0156380426235926,,,,0.06263261890858925,0.07372462044097321,0.07611619654437371,0.06014648063408939,0.06861120632316851,0.09115299312485706,0.10304353085933224
Libya,,,,,,,,,0.027544407927981334,0.12075659818170317,0.24827721434767966,0.20183166320674578,0.16770036494193,0.1803900437531864,0.11467427465405224
Lithuania,,,,,,,,,,,0.07325745508822869,0.08318154323875136,0.06426558057966295,0.10467750065559497,0.16159848377954306
Luxembourg,,,,,,,,,0.1043867572638567,0.1307357299840598,0.1686177591391624,0.18406667742055635,0.31565699538231895,0.4021700909348291,0.43369357017580495
Macedonia,,,,,,,,,0.01677684638195841,0.029340383491024795,0.048952154364321813,0.06142659838315062,0.050105248301458565,0.06323104220032238,0.08841058935052781
Malaysia,0.007995443272802534,,,,0.011446256830084475,0.014901304514359996,0.01771911607569271,0.016039108548256582,0.017751577716517856,0.02116287275446383,0.03546363691362917,0.05107839183836896,0.0740471197856926,0.10163386898431542,0.14567312539098398
Mali,,,,,,,,,0.008666552412470248,0.007418190616390136,0.005315240841209938,0.004671653527438025,0.0054958969292591515,0.008125995523876578,0.010714357723311713
Malta,,,,,,,,,0.013604955944956759,0.018881383954801777,0.04100116942569285,0.07269219912516471,0.10767102848994876,0.1583380043152512,0.17740387523461787
Mexico,0.005567877089356751,,0.009569127164907574,0.010931104703946272,0.01148436397373239,0.013717866000000746,0.01219710869612701,0.015816581648060338,0.02074157711151037,0.0315280158075021,0.05696171139400485,0.07253130229672704,0.06963657076053674,0.08923352218910922,0.10801661390862433
Moldova,,,,,,,,,,,0.026216303405526404,0.030271185757293696,0.01835988063792621,0.019003467951818093,0.0365143053008634
Morocco,0.007402665483821587,,,,0.009336250176449915,,,,0.018961126681106028,0.018642155775606753,0.02427425045884035,0.031156824001544986,0.03536201786408958,0.034760066133136314,0.051531342621714056
Netherlands,0.021212270903475005,0.02599471742250257,0.02938060769813422,0.033978869689800704,0.03582424340192592,0.03817136117115286,0.038042220295696295,0.0351700707705148,0.06218380143978938,0.09217200637162908,0.14722624352323452,0.16149454604157473,0.2068173478240763,0.3012623747413096,0.3311591426907711
New Zealand,0.03569016271156118,0.03551162368702287,0.03732453575832293,0.0460567171402875,0.05058864447461565,0.04992953202829636,0.05160554065785558,0.06757596225598392,0.0828823315928848,0.10107143577262755,0.11549287255312116,0.12613182248964108,0.15459009617563474,0.19353206847246282,0.22981732766143367
Nigeria,,,,,,,,,0.013427122608262473,0.019553198782172376,0.0425078129726861,0.03544317196615245,0.023073169748168764,0.023799322539811565,0.037662560235610876
North Ireland,,,,,,,,,,,,,,,
Norway,0.016429824384588575,0.019124846260990383,0.023929874790885607,0.028978365627040002,0.03486097949483188,0.03270086900427154,0.03804151460785227,0.04386132225752592,0.0661603524408699,0.08899429400998479,0.1348760005649541,0.19106286670621958,0.24610087303741243,0.4594528902957483,0.5478849527224703
Pakistan,,,,,,,,,0.007787265358815178,0.009255096074387046,0.0117497026030152,0.015467266165267994,0.017901889227295166,0.022039337056813373,0.03329132810461204
Palestine,,,,,,,,,,,,,,,
Peru,0.006442930015954731,0.0033555456983385746,0.003606064882974484,0.005307478274932721,0.0068571687803973685,0.009593120551674992,0.010931104703946272,0.012252152347960952,0.01614684355913458,0.021316007016687812,0.025924854325873534,0.02727483517156381,0.029358731374969447,0.04421769461875851,0.07494908966280481
Philippines,0.005391455128350517,,,0.006352954815813323,0.008778756779670214,0.01151259148742282,0.011932475754617658,0.00871665624932545,0.011031312377797814,0.013806782668277319,0.018157348226832192,0.021577111518906466,0.02986259249560325,0.03111730548227959,0.044722463052344716
Poland,0.00960300018156191,0.011601508155769961,0.013523096155049864,0.015341653729031556,0.015528661007698166,0.019180595600527213,0.016079489575012356,,0.024984878117844028,0.03400639151571768,0.048230941387728335,0.050630280057413116,0.0697911163983782,0.1071883380046357,0.16600197592625865
Portugal,0.008996108635629893,0.0097688368248372,0.010665766074592894,0.01174123434881633,0.011461781962653024,0.013510393773857416,0.01574883561510451,0.017500352843974408,0.022933443555051825,0.03678962437255204,0.06306238280560042,0.0762234610966655,0.119110934129437,0.1613527027849257,0.18552029356679936
Puerto Rico,,,,,,,,,0.04124039760481731,0.07158497489788959,0.11228975542909198,0.13596346553259653,0.18972629392963633,0.24334233925582463,0.24405004334952193
Qatar,,,,,,,,,,,1.3262132790329442,0.5209408835234461,0.21628273887598276,0.7069517309535855,1.0096870778474492
Romania,0.003641349275182788,0.004319515293269582,0.0048650119967220285,0.0050731899106741,0.006067504082947577,0.004897473637533061,0.005472609230413384,0.005343625174490261,0.009840816984927744,0.017738875335254835,0.03480523015515391,0.04701927535953751,0.04635451741046602,0.07828406960121831,0.13130330463555254
Russia,,,,,,,,,,0.07331249874006264,0.11247746839560262,0.13014365788292287,0.08584551484994551,0.09377956328031788,0.16238179728641072
Rwanda,,,,,,,,,0.0047118777345686175,0.0051232937476280984,0.006622174728308837,0.007554388370286949,0.004985684618043236,0.006908683992975904,0.01097647035107224
Saudi Arabia,0.005610218360005305,,,,0.006471157529708671,,,,0.03943595378764555,0.07898411194249105,0.17726102385277986,0.16222846139936065,0.12265207573075415,0.19291600298392336,0.33062886868115204
Serbia and Montenegro,,,,,,,,,0.014367804504277142,0.02692199124955134,0.044819646349711785,0.05767092767724991,0.03988688831997748,0.06585267254087503,0.09245619694787446
Singapore,0.006852228965517421,,,0.010828779966492086,0.01061919067688725,0.01274472246309036,0.01534518216832225,,0.014674073028654536,0.020710526846373277,0.04577797044189765,0.08093181039199987,0.1471606145537402,0.3226884690608891,0.452198721698634
Slovakia,,,,,,,,,,,,0.10623707079089008,0.09136822791728468,0.12246436276424352,0.1709034820659592
Slovenia,,,,,,,,,0.032758029719637566,0.061087868218018655,0.10853267334750322,0.13415761033973672,0.12591517632152546,0.16996350585771797,0.189575982418859
South Africa,0.01564792225340895,0.016076274774661517,0.01843680061306607,0.021618041413789344,0.017000020162560726,0.02079662076341489,0.024594632739957097,0.033438312801277605,0.03908169848994503,0.04690354255311742,0.05809010625660073,0.0591818053513073,0.05505988265435764,0.07061535980019934,0.08372683831728599
South Korea,0.0033873016513338104,,,,0.0056502073378498505,0.006363892977409823,0.007248119845980125,0.008736415509028718,0.0094971470048876,0.012777889791759532,0.03250257072010054,0.055931407141728444,0.12383621993302799,0.19454402484079458,0.23828255741346016
Spain,0.02304564792225179,0.025435812649893683,0.025990483295438425,0.028238099078657847,0.030341754541696183,0.03694275863470544,0.03311722483224626,0.030724237353157702,0.035935036393437834,0.05139242292896005,0.0789657640585464,0.09142115450558654,0.14228642861505997,0.21095056152653033,0.2258301913433985
Sweden,0.014043893784010839,0.016237877291013798,0.0206025566063786,0.027596628828439176,0.03291328104532305,0.03270651450702375,0.03983113898029951,0.04889075952189165,0.07071768453758295,0.10076587293616475,0.13770722019518217,0.16177258705212053,0.1990441962214359,0.27251547472710985,0.3014123838154477
Switzerland,0.02178317236943232,0.027399036232112196,0.03191049861896362,0.03677409923998349,0.0373322983246072,0.03589128374710829,0.04304695848552115,0.05345020868213676,0.08151753130254057,0.1263329435251882,0.17646500796471973,0.21347198419323143,0.2679228582374899,0.33163376817245493,0.4235548521075447
Taiwan,0.006400588745313234,,,0.0076010421777452,0.008991168820721719,0.01205032562456982,0.014033308466279893,0.013266931467668813,0.012436336875180892,0.02059126560080363,0.04657257495426973,0.08940923846227145,0.17065649132055047,0.24195566264231563,0.28246970583073455
Tanzania,,,,,,,,,0.009468213803282577,0.011780047180378839,0.016200475835351044,0.012198520071815057,0.007380789160656815,0.010458293848449563,0.01603524406733031
Thailand,0.0052079762888828625,,0.006711091396684206,,0.007198016009054355,0.006795773937946028,0.0070780490755701165,,0.008180333487937069,0.012144182107754567,0.018692965300376552,0.027769522350225288,0.048509688086118184,0.06492116458676211,0.0969131197451336
Trinidad and Tobago,,,,,,,,,0.043054721051805425,0.06149152166480092,0.09290239329019487,0.09578230538166065,0.06103423594187275,0.1424607335125341,0.2099229792131817
Tunisia,0.006485271286589169,,,,0.00904691816032912,,,,0.012286731052388745,0.016099562473655477,0.02437092969333062,0.032362138839139576,0.05072625360420051,0.06337359114481542,0.07484424461209577
Turkey,0.010239530616801834,,,,0.009731435369103878,0.00790168760206612,0.0110912958446105,0.011819565699573667,0.018136883279284904,0.026271347057360346,0.04476248563434577,0.05890447002860551,0.07518680565379286,0.08947627880745382,0.13317438554811328
Uganda,,,,,,,,,0.008173276609567386,0.009192995544112851,0.009193701232027444,0.0066271145432099535,0.0071683771196053075,0.009456922797778178,0.013101598887129171
Ukraine,,,,,,,,,,,0.06133133052420726,0.07274442002562255,0.04670171582972629,0.04964020001224613,0.07134907353308859
United States,0.027974171824992518,0.03561324273656246,0.038963142932148837,0.04993306046751648,0.056317418392410085,0.06658447083512889,0.06372290662760777,0.1011321249272137,0.11873974232347989,0.1480067342787261,0.18835655382438393,0.22958989455146667,0.2797586547588875,0.34117113938304056,0.36037361130892015
Uruguay,0.02334133112889824,0.024592515676354454,0.024042784845788458,0.024562876786975975,0.026606548783272194,0.027430086497249293,0.031000866988015477,0.03438746295149114,0.049880839567058625,0.04949059418931284,0.05683257051854829,0.06239903623221699,0.0798993890761914,0.078444966429656,0.12998669274420435
Uzbekistan,,,,,,,,,,,0.03751436578836564,0.033431255922837355,0.025008871504470304,0.03125138617264433,0.05859426981486181
Venezuela,0.006438695888855296,0.007680706494367413,0.007661652922578739,0.0059313063290154806,0.006296146944404599,0.007778091416842854,0.011720769401410177,0.01931044216389837,0.03561465411225051,0.045443474403829835,0.06980946428232285,0.06414702502186675,0.05129927213354875,0.07321299675405513,0.11839224146687462
Viet Nam,0.004819847974669147,,,,0.006936911506758072,,,,0.00700042341273443,0.007802084803539701,0.007491582152168728,0.007876887715006345,0.011979756840096757,0.022130370788551446,0.03678448293253548
Yemen,,,,,,,,,0.00765600741982654,0.008146460471423872,0.014742524749524954,0.0191904752304847,0.01963435288423525,0.02345988668669443,0.024455108172019104
Zambia,,,,,,,,,0.00882392080168781,0.014130693388755335,0.013655059781882528,0.010916990947065773,0.00793898824528054,0.012308607375553518,0.02379579410059144
Zimbabwe,,,,,,,,,0.015729076355542385,0.0190500433493826,0.02740538742270842,0.02604976107433652,0.02105278545086651,0.013284573663769436,0.011743653850116819
